id,name,blurb,goal,log_goal,currency,country,main_category,subcategory,city,location_state,created_at,launched_at,deadline,target
1334,A Day in the Life,An independent album/visuals that will target the Hip Hop and R&B Genre & will change the course of the entertainment Industry.,5000.0,8.517393171418904,USD,US,Music,Hip-Hop,Los Angeles,CA,1552375535,1555721225,1560905225,0
1761,Alopecia Song - Jerome Joyce - Support Music Video,This project is to fund a music video for my song called Alopecia to spread awareness and share experiences living with this disease.,500.0,6.2166061010848646,USD,US,Art,Video Art,Syracuse,NY,1431986257,1432157197,1437341197,0
517,"Power in Pocket, Life on Track: PowerGo WN01",Reliable and Hassle-Free Charging Experience,15500.0,9.648659816955297,HKD,HK,Technology,Gadgets,Wan Chai,Hong Kong Island,1728453707,1735822790,1738414790,1
519,What's in the box?,"It's about the question, not the answer.",25000.0,10.12667110305036,AUD,AU,Art,Performance Art,Perth,WA,1736751863,1736921167,1738339200,0
263,Drive2Connect,Reimagining CB radio for travelers because the most powerful thing on the road isn’t GPS—it’s connection.,45000.0,10.714439990727769,USD,US,Technology,Apps,Atlanta,GA,1745079391,1751331133,1755219133,0
1061,Awesome Africa Jigsaw Puzzle w/ Box (Limited Edition),"Africa as an Engaging, Educational & Inspirational jigsaw puzzle :)",7000.0,8.853808274977197,GBP,GB,Games,Puzzles,London,England,1631541580,1632053799,1635105600,0
272,TPScoreboard: electronic scoreboard for Padel,"An innovative electronic scoreboard designed specifically for Padel. Affordable, practical, lightweight, and portable",3000.0,8.006700845440367,EUR,IT,Technology,Hardware,Rome,Lazio,1748908443,1749202481,1754386481,0
989,Ithalia Johnson Album Pre-sale,It takes a Village to Raise an Artist and an Artist can raise up a Village,21720.0,9.986034813503691,USD,US,Music,Indie Rock,Astoria,NY,1653831275,1655829653,1658421653,1
1606,DEAD QUIET - A Short Horror Film,"Alone in a world gone silent, the last human struggles with the difference between survival and staying alive.",10000.0,9.210440366976515,GBP,GB,Film & Video,Horror,Nottingham,England,1486061635,1490767213,1493411400,1
1928,"""38th Parallel"" Animation Project","An animated series about Meat Hook, a washed-up American rock band that discovers they are wildly popular in North Korea.",15000.0,9.61587214452889,USD,US,Film & Video,Animation,Los Angeles,CA,1347599374,1352943262,1355796180,1
810,FEMALE NINJA GIRLS VS SPACE GIRLS,"A high-quality Figurines, STL file, 3D printable Presupported Minis",2500.0,7.824445930877619,MXN,MX,Games,Tabletop Games,Mexico City,Distrito Federal,1707014707,1707963835,1709779740,1
234,FLUX: Volume Two,"The next volume of the epic sci-fi saga FLUX, collecting issues #6 - #10",600.0,6.398594934535208,GBP,GB,Comics,Graphic Novels,Sheffield,England,1751179741,1754464532,1757056532,1
740,Mike Deodato: FRAMES,"A brand new graphic novel by Mike Deodato Jr., comes to Kickstarter in a gorgeous edition featuring 18 unpublished stories!",3500.0,8.160803920954665,USD,US,Comics,Graphic Novels,Orlando,FL,1676677282,1713020407,1716044407,0
91,"BRÌA: Jewelry & Accessories, Designed for a Legacy","Gain exclusive access to our launch collection: 'Larmes De Pierre'. Timeless jewelry in 14K Vermeil, Sterling Silver + accessories.",2000.0,7.601402334583733,AUD,AU,Fashion,Jewelry,Sydney,NSW,1756768209,1760327535,1765342335,0
1049,Biological Modeling: A Short Tour,A new textbook in biological modeling from the co-founder of Rosalind and Bioinformatics Algorithms,10000.0,9.210440366976515,USD,US,Publishing,Academic,Pittsburgh,PA,1638757357,1639514541,1642309140,1
1701,Calpernia: Original Acoustic Album,"I have a life-changing opportunity to finish my original album of acoustic music, but I need a little help & there's not much time!",8000.0,8.987321812850125,USD,US,Music,Country & Folk,Los Angeles,CA,1457965964,1457971433,1459443600,1
1110,Major Van Winkle: Young and Famous,"A documentary about Major Van Winkle, the late beloved hip-hop artist and songwriter from Philadelphia.",50000.0,10.819798284210286,USD,US,Film & Video,Documentary,Philadelphia,PA,1615248250,1615648109,1618358400,1
1243,The Afro HipHop of Opposition,Alké Rap Revolution,2500.0,7.824445930877619,GBP,GB,Music,Hip-Hop,London,England,1576595320,1576597133,1581781133,0
1016,Headaches & Heartbeats: A Debut Album from Annika Franklin,"Headaches & Heartbeats is an indie rock record, and it will be Annika's first full-length release as a solo artist",1500.0,7.313886831633462,USD,US,Music,Indie Rock,Montclair,NJ,1646250402,1646344129,1650228529,1
996,That Southern Flamingo,A personalized gift shop for all your custom gift needs! Support us this season and get some amazing custom rewards  ♥ ♥ ♥,4500.0,8.412054873292933,USD,US,Crafts,Printing,Sarasota,FL,1652380616,1653510618,1656102618,0
1919,Penn State SOMA Arts Crawl 2013,"Arts Crawl is a day long event designed to showcase local talent of all kinds: Music, painting, dancers, fashion, film, and more!",800.0,6.68586094706836,USD,US,Art,Performance Art,University Park,PA,1362514014,1362609240,1364601600,1
1081,There's Someone Here - Short Horror Film | Distribution,"Focusing on fear, over scares. 

A film by Ryan de Rooy",300.0,5.707110264748875,AUD,AU,Film & Video,Horror,Melbourne,VIC,1619617335,1621220511,1626404511,1
331,Amplifying Diverse Voices-The Catalog of Diverse Kids Books,"A Global Movement of More Than 100 Indie Authors to Preserve Diversity, Equity, Inclusion, and Belonging in Children's Literature",1250.0,7.1316985104669115,USD,US,Publishing,Children's Books,Philadelphia,PA,1745490505,1747760376,1750352376,1
628,Dual-Layer Nano Waterproof Outdoor Amphibious Shoes,"Stay Dry, Stay Comfortable: Revolutionizing Outdoor Gear！An outdoor Adventure must-have！",184344.0,12.124564280972804,JPY,JP,Fashion,Footwear,Tokyo,Tokyo Prefecture,1720768686,1723732989,1727620989,1
882,"Something About This Place - Debut Album, Thrillhouse VINYL","Debut LP from UK band Thrillhouse. It is a story of childhood, failure and acceptance. We want to put it out on Vinyl.",1750.0,7.467942332285852,GBP,GB,Music,Indie Rock,Brighton and Hove City,England,1642609063,1688282569,1691189940,1
1197,"""Elvis Doesn't Live Here Anymore""--A Vegas-based TV pilot","In 2020, a distraught father comes to Las Vegas and searches frantically for his missing son who has changed his name to Elvis #16,495.",500.0,6.2166061010848646,USD,US,Film & Video,Television,Las Vegas,NV,1581385177,1590173018,1592765018,0
296,P.A.I.N. Short Film Production,A short psychological drama passion project exploring modern relationships and the impact of how societal norms and contrasting family,5000.0,8.517393171418904,GBP,GB,Film & Video,Drama,London,England,1749926970,1750842025,1752829225,1
1006,Murder at the Speakeasy: a 1920s Murder Mystery Party,A unique Murder Mystery Party that you can play at home with your favorite people. Impress your friends with a party to die for,9000.0,9.105090961257083,USD,US,Games,Live Games,Escondido,CA,1644353617,1650387809,1652979809,1
843,Mushroom Daydream Coloring Book,Explore lush mushroom forests and fungal jungles in this fantastically detailed coloring book.,2000.0,7.601402334583733,USD,US,Publishing,Art Books,Portland,OR,1702384634,1702571752,1704907500,1
419,"Japanese Gardens Vol. 2 | Shirts, Socks & Pin Collection","Our second collection of shirts, socks and enamel pins featuring a cute and mythical Japanese garden theme.",200.0,5.303304908059076,EUR,DE,Art,Textiles,Hamburg,Hamburg,1741181626,1743782513,1745258400,1
168,Lands of Toons Visitor/Intruder #1: Collector's Edition,"Printing Holofoil, and Metal versions of 26-page new book as well as previous issues with Glow-In-The-Dark option for the Spooky book.",500.0,6.2166061010848646,USD,US,Comics,Comic Books,Baltimore,MD,1757266241,1758481680,1761073680,1
1148,Cowboy Curtys Debut Album,Songs are ready. Studio days booked. We need your support to get it across the finish line.,4000.0,8.294299608857235,USD,US,Music,Indie Rock,Atlanta,GA,1598562856,1599232632,1603120632,1
1146,ONEIROID PSYCHOSIS - Anhedonia,This is the 7th album from Oneiroid Psychosis,1000.0,6.90875477931522,USD,US,Music,Electronic Music,Madison,WI,1595542904,1598941740,1604125740,1
771,XbotGo Chameleon Al-Powered Sports Tracking Phone Mount,Team Sports Tracking|Specific Player Tracking|360° Tracking|Live Streaming|Auto Editing|No Subscription,5000.0,8.517393171418904,USD,US,Technology,Camera Equipment,Los Angeles,CA,1701847360,1710855644,1713447644,1
1569,Shadows of the State,"A photobook about numbers stations, covert transmissions between intelligence agencies and their undercover operatives.",10800.0,9.287394001418471,GBP,GB,Photography,Photobooks,London,England,1502267496,1504600465,1506456000,1
1504,KicoBox- A Robot like Rubik’s Cube to Teach Coding,"Let everyone fall in love with coding with KicoBox, the robot that turns anywhere into an interactive coding experience.",10000.0,9.210440366976515,USD,US,Technology,Robots,Tustin,CA,1515057418,1519917122,1522159922,1
574,The Press Guardian 1 & 2,"A badass, freedom of the press defending, disinformation fighting, Nazi-punching redhead. Taking on Big Tech, Russians and Nazis!",1000.0,6.90875477931522,USD,US,Comics,Comic Books,Northern Virginia,VA,1728679998,1730735025,1732549425,1
1774,Food Porn Anthology - Lady-created Erotic Comics,"Anthology showcasing a diverse selection of original, lady-created, sex-positive, queer -friendly Erotic Comics",25000.0,10.12667110305036,USD,US,Comics,Anthologies,Port St. Lucie,FL,1422419588,1428327604,1430919604,1
326,"""Desire of a RedHead"" Vol. II ""CIAO AMORE""","Nude Art Photobook, Video and Polaroid",500.0,6.2166061010848646,EUR,IT,Photography,People,Milano,Lombardy,1748277917,1748895116,1750623116,1
933,Folly of Gossip,"Nostalgic images from the Golden Years on Oxford Street, a celebration of Queer culture, a loving tribute to Sydney's drag scene.",30000.0,10.308985993422082,AUD,AU,Publishing,Art Books,Sydney,NSW,1664164041,1668326160,1671107220,1
1609,The Maze: A First-Person Perspective Puzzle Book,"Everyone's solved mazes while looking from above. That's child's play!  When you're actually in the maze, everything looks different!",2500.0,7.824445930877619,USD,US,Games,Puzzles,Brambleton,VA,1485787169,1486422117,1491256917,1
325,BareBag: The Future of Urban Carry,"A hook you can wear. A sleek, sustainable EDC cross-body bag with modular carry design — for hands-free freedom in urban life.",39000.0,10.5713425658087,HKD,HK,Design,Product Design,Hong Kong,Hong Kong Island,1740538412,1748058035,1750650035,1
1302,1$ Web Family Tree,"Tired of non transparent payment rules. 
1$ for the whole family tree per year per editor and no more extra expenses.",800000.0,13.592368256649284,DKK,DK,Technology,Web,Malmö,Skane,1530385510,1561646282,1566830282,0
99,"Dorfgekloppe – Chaos, Strategie & jede Menge Kloppe!","Ein taktisch-chaotisches Kartenspiel voller absurder Dorfbewohner, magischer Flüche und epischer Kämpfe. Wer zuletzt steht, siegt",1000.0,6.90875477931522,EUR,DE,Games,Playing Cards,Alt-Saarbrücken,Saarland,1738157437,1762155047,1764747047,1
1939,D20 Burlesque Performs at Gen Con Indy!!,"Help D20 Burlesque, NYC's premier gaming themed burlesque troupe,  perform at Gen Con Indy, THE gaming con!",1000.0,6.90875477931522,USD,US,Art,Performance Art,Indianapolis,IN,1342490261,1343754866,1345089540,1
682,HikeGuard+: Your 16-in-1 Outdoor Safety Companion,"Enhance your outdoor adventures with HikeGuard+, the compact, multi-functional device for hikers, campers, and adventurers.",25900.0,10.16203685698089,USD,US,Technology,Wearables,St. Paul,MN,1716416293,1717246425,1721624340,0
340,Ortomi Umi - Tiny Companions for Everyday Adventures,Adorable & interactive robots with a lot of personality,50000.0,10.819798284210286,AUD,AU,Technology,Robots,Adelaide,SA,1746062457,1747405800,1749565800,1
1552,Live Music or Event (NawE)(https://soundcloud.com/cloudmang),I'm trying to invest a into booking a show within my local town to promote my music and contribute to the culture in my community.,1500.0,7.313886831633462,CAD,CA,Music,Hip-Hop,Barrie,ON,1507308861,1507345939,1509941539,0
11,"""KIRIDASHI KNIFE"" | Masterfully Forged Japanese Pocket Knife","Compact, lightweight, and razor-sharp, crafted by Samurai Swordsmiths ─ This Japanese knife blends tradition and practicality.",200000.0,12.206077645517674,JPY,JP,Design,Product Design,Tokyo,Tokyo Prefecture,1741076411,1768312448,1772200448,1
1724,Mend,"A son needs money from his rich, estranged father to make his way through college, but what they both really need is each other.",3500.0,8.160803920954665,USD,US,Film & Video,Narrative Film,Purchase,NY,1448311257,1449260289,1450976400,1
266,Yabut Studio: Debut Fashion Collection for NYFW 2026,Supporting the production and presentation of an original runway collection.,29000.0,10.275085591132717,USD,US,Fashion,Couture,Sacramento,CA,1750688177,1752159800,1754751800,0
1219,Big Happiness,A short documentary about transracial adoption.,10000.0,9.210440366976515,USD,US,Film & Video,Shorts,Minneapolis,MN,1579804895,1584115827,1586707827,1
646,Before The Memory Fades,A film camera store owner who silently witnesses a young photographer’s life unfolds through the photos he develops.,2000.0,7.601402334583733,GBP,GB,Film & Video,Drama,London,England,1722966883,1723487454,1726079454,1
489,Machine Angel: Short Film,A shut-in obsessed with proving his religious delusions uses technology to craft his own angel.,500.0,6.2166061010848646,GBP,GB,Film & Video,Experimental,Norwich,England,1734539483,1734986670,1740170670,1
477,Bringing Yosakoi to the World – A New Performance in UK,We are creating a brand-new Yosakoi performance inspired by Kyoto's traditions and bringing it to UK. Join us in making this happen!,300000.0,12.611541086966117,JPY,JP,Art,Performance Art,Kyoto-shi,Kyoto Prefecture,1725439466,1739025366,1741613766,0
1393,SINEE Onlinekurse und Masterclasses,"SINEE goes Online mit einer umfangreichen Elearning Plattform. Masterclasses von namhaften Produzenten, How To Make A Track Kursen uvm",2500.0,7.824445930877619,EUR,DE,Music,Electronic Music,Cologne,North Rhine-Westphalia,1547539964,1547552647,1550144647,1
333,Town: St. John's in Comics,"A collection of short comics by eight legendary local artists, featuring eight different neighborhoods in the city of St. John's.",10000.0,9.210440366976515,CAD,CA,Comics,Anthologies,St. John's,MB,1737123068,1747747537,1750339537,1
964,Gaming bag game bag large capacity shoulder bag,"Comfortable and breathable, business commuting at will, to meet a variety of needs, easy to manage different occasions.",1500.0,7.313886831633462,USD,US,Fashion,Couture,Chicago,IL,1653546084,1664176787,1665472787,0
1678,AutoQuartz,"At night, a man escapes the depths of the Quartz mine he works in by climbing up its cliff, his body camouflaged with sparkly patterns",8000.0,8.987321812850125,GBP,GB,Film & Video,Narrative Film,London,England,1452702359,1464187095,1466779095,1
243,Just Like Me,"Creating empowering, original stories that help young people navigate the curiosity's around visible differences.",2500.0,7.824445930877619,GBP,GB,Publishing,Children's Books,London,England,1753457116,1753984550,1756576550,1
942,Hamimo Notebooks and Sticker Book,"This collection of Hamimo Friends focused notebooks will feature 15 brand new designs. Plus, Hamimo's first ever reusable Sticker Book.",1400.0,7.244941546337007,USD,US,Publishing,Art Books,Fontana,CA,1665464873,1666220730,1668816330,1
1937,FORTUNATE DAUGHTER goes to the NY Intl Fringe Fest,"""Fortunate Daughter"" is a one-dyke show about the difference between coming out and coming home.",5000.0,8.517393171418904,USD,US,Art,Performance Art,New York,NY,1343684533,1343861536,1346223540,1
348,The upgraded unique hammered dial chiming watch,Sonnerie au Passage丨Hammered dial丨Big date丨**Premium mechanical watch elements,10000.0,9.210440366976515,HKD,HK,Design,Product Design,Hong Kong,Hong Kong Island,1744775598,1747303314,1749031314,1
828,Dice Dragons: a solo-TTRPG for the dice hoarders,Grab all the dice you own and get ready to protect them from the greedy humans who will try to steal your treasure,700.0,6.55250788703459,EUR,IT,Games,Tabletop Games,Verona,Veneto,1706295810,1707555160,1708851600,1
1496,The Candle Shop,Handcrafted soy candles from a business that gives back.,150.0,5.017279836814924,USD,US,Crafts,Candles,Terre Haute,IN,1522080375,1522117514,1524709514,0
1474,Tree Woman,"Creation of a CD, a collection of 10 original songs.",10000.0,9.210440366976515,USD,US,Music,World Music,Greater London,England,1525326314,1525497534,1530681534,0
1546,Postcard Views of Durham: The Calendar,This unique 2018 wall calendar showcases a collection of 12 removable postcards featuring new aerial photographs of the Bull City,3000.0,8.006700845440367,USD,US,Photography,Places,Durham,NC,1509726759,1510544363,1511499540,1
855,BIG JACK 2024 Keep Calm 2024 Wall Calendar,A calendar and motivationals from a post-apoc survivor BIG JACK GALLOWAY,500.0,6.2166061010848646,USD,US,Crafts,Printing,Hudsonville,MI,1697588155,1697592521,1700110800,0
1452,Manifesting Demystified: Law of Attraction Masterclass,An online audio visual course and experience to help you demystify the law of attraction & learn to manifest what you want easily,1100.0,7.00397413672268,USD,US,Publishing,Academic,Baltimore,MD,1531066948,1532430190,1535022190,1
1301,Planets Dress,Order your Planets Dress now!,500.0,6.2166061010848646,GBP,GB,Fashion,Ready-to-wear,Cornwall and Isles of Scilly,England,1565604516,1565631317,1566840917,1
1918,Good Girl / Bad Girl,The feminist costumer explores notions of good girl / bad girl through photography and interviews.,3500.0,8.160803920954665,USD,US,Art,Performance Art,Austin,TX,1334870974,1362153727,1364681160,1
324,Ultimate OZ Universe: The Lost Lands Collector’s Edition,"Exclusive OZ hardcover with detailed map, fan-favorite characters, and stunning 140+ page graphic novel. Discover OZ like never before!",15000.0,9.61587214452889,USD,US,Comics,Graphic Novels,New York,NY,1739375511,1747317603,1750813200,1
801,Malady Maidens - Printable STL Files,"Models of beautiful but dangerous women for 3D printing, or physical prints delivered! For collectibles, tabletop gaming, or more!",300.0,5.707110264748875,USD,US,Games,Tabletop Games,Helena,MT,1702247678,1709651519,1710943919,1
438,Nishijin-Ori Cloth Bags & Hanging Scrolls Meet Family Crests,"The family crests of Japanese warlords ODA NOBUNAGA, TOYOTOMI HIDEYOSHI, and TOKUGAWA IEYASU will transform your home into Japan.",200000.0,12.206077645517674,JPY,JP,Crafts,DIY,Kyoto-shi,Kyoto Prefecture,1731995774,1739875807,1743778740,1
767,PXLAB - PX02 SERIES | Unique Dual-style Case Automatic Watch,Embracing the future. Where horology meets the elements of futuristic.,177000.0,12.08391066125752,SGD,SG,Design,Product Design,Singapore,Central Singapore,1705289882,1711544603,1713970800,0
582,TAKASUKE: Join the Tea Revolution - 900 Years in the Making,"Back now your ultra-flat, flavor-maximizing teapot. Help save a dying art and elevate your daily ritual. Limited-edition available!",300000.0,12.611541086966117,JPY,JP,Crafts,Pottery,Tokoname-shi,Aichi Prefecture,1718079844,1728385183,1732276783,1
1688,SAWDUST: Shad Blair's Newest Album,"Help launch Shad's newest album, SAWDUST.  Get great CDs, merch, & house concerts as a reward for your donation!",2000.0,7.601402334583733,USD,US,Music,Country & Folk,Austin,TX,1447780805,1461015895,1462813200,1
1902,3D-REX: A 3D-Printed Tyrannosaurus Rex Sculpture,3D-REX is a 3D-printed Tyrannosaurus Rex sculpture for your desk or wall.,1500.0,7.313886831633462,GBP,GB,Art,Sculpture,Madrid,Madrid,1371507899,1372505344,1375529344,1
510,Loryman’s English Pantry & Tea Room,From Our Home Kitchen to a Storefront: Let's Build a Sweet Destination for Abilene,10500.0,9.259225769705994,USD,US,Food,Spaces,Abilene,TX,1735216492,1736564344,1739156344,0
1073,The Northwood Fables,"Combining the fantasy of rpgs with the format of murder mysteries, The Northwood Fables is a series of six fantasy mystery games.",1000.0,6.90875477931522,USD,US,Games,Live Games,College Station,TX,1624997692,1627945831,1630299540,1
131,GENKI: Covert Dock 3 and ShadowCast 3,"From boss fights to boardrooms - dock anywhere, stream everywhere.",16800.0,9.729193687429404,USD,US,Games,Gaming Hardware,Los Angeles,CA,1757553703,1758722401,1762873860,1
796,Rangtaat-artisan,handmade jewellery,1000.0,6.90875477931522,EUR,FR,Fashion,Jewelry,France,Auvergne,1706965169,1708939097,1711527497,0
229,Clockwork Werewolves #2 - Gothic Steampunk Horror,"A group of survivors find themselves trapped in the heart of the Clockwork Werewolves lair, and time is running short... tick... tick..",1400.0,7.244941546337007,GBP,GB,Comics,Comic Books,Bristol,England,1747763897,1754596847,1757188847,1
1559,The Adventure Handbook Issue 1 – Less Than Perfect,A photography magazine about modern exploration,15000.0,9.61587214452889,AUD,AU,Photography,Photobooks,Sydney,NSW,1504483077,1505720849,1508312849,1
1594,"""Leviathan"" - New Album by Otto Dix","The unique darkwave/ electronic avant-garde band ""Otto Dix"" is recording their 9th full-length album. You can help unleash the Ocean!",1500.0,7.313886831633462,GBP,GB,Music,Electronic Music,St. Petersburg,Saint Petersburg Federal City,1488049815,1493246339,1498430339,1
1631,DEAD SHACK,DEAD SHACK is financed and starts shooting in December. We need your help to raise funds for our compositing and visual effects budget.,12000.0,9.39274525863144,CAD,CA,Film & Video,Horror,Vancouver,BC,1478761207,1479139967,1483513200,1
1317,BANG OPERATIVE,ANGELSPIT'S NEW 13 TRACK ALBUM. DARK MENACING DRIVING - CYBERPUNK Vs SYNTHWAVE,4000.0,8.294299608857235,USD,US,Music,Electronic Music,Hollywood,CA,1560380264,1560792587,1564248587,1
1544,Zombies vs Snowboarders,First step to making Feature Film about twisted massacre of Zombies vs Snowboarders. Help make this bloody movie come to life!,5000.0,8.517393171418904,USD,US,Film & Video,Horror,Salt Lake City,UT,1509297569,1509391836,1512025200,1
1114,Meg’s Sweet Treats Storefront,"Meg’s Sweet Treats has been a home bakery specializing in buttercream cakes & cupcakes, and we are ready to open a storefront!",5000.0,8.517393171418904,USD,US,Food,Restaurants,Hilton Head Island,SC,1613926502,1613931515,1616519915,1
547,Calamity Collectibles,An adorable figure collection of the heroes of Amphibia!,80000.0,11.289794413577894,USD,US,Design,Toys,Bend,OR,1730783567,1732305650,1734767940,0
923,Red Death- Heritoht,Hier kannst du uns bei der Produktion unseres Debutalbums unterstützen!,800.0,6.68586094706836,EUR,DE,Music,Metal,Leipzig,Saxony,1667348069,1672843535,1675435535,1
532,"Public Photography Exhibition of ""For Another Land""",This Kickstarter is intended to fund public exhibitions of my photography project about Mexican Seasonal Farmworkers in North Carolina,3500.0,8.160803920954665,USD,US,Photography,People,Athens,OH,1728661370,1734378041,1736970041,1
1040,"Shield of Wings' New Album ""Unfinished"" is Finished!",Our Revival and New Symphonic Metal Album!,2500.0,7.824445930877619,USD,US,Music,Metal,Chicago,IL,1641383023,1641576011,1643997600,1
916,WildGrlz # 5 - Martha - Art Nude Photobook,"My look at the Polish Art Nude model Martha. Three digital photobooks, photosets, a Softcover and a Hardcover.",499.0,6.214608098422191,EUR,DE,Photography,Photobooks,Hanover,Lower Saxony,1678717173,1679117039,1680596400,0
1917,Shrunk down an Arduino to the size of a finger-tip!,"RFduino: A finger-tip sized, Arduino compatible, wireless enabled microcontroller, low cost enough to leave in all of your projects!",5000.0,8.517393171418904,USD,US,Technology,DIY Electronics,Hermosa Beach,CA,1362188886,1362668969,1365133500,1
335,Rickshaw Rush (Micro May),"Beat the traffic, win the game!",30.0,3.4339872044851463,SEK,SE,Games,Tabletop Games,Malmö,Skane,1747635554,1748862629,1750158629,1
1285,Buddy. An Arduino Social Robot,A Desktop Interactive 3D Printed Arduino Social Robotics Kit  for Fun and STEM Education,3000.0,8.006700845440367,USD,US,Technology,Robots,Nampa,ID,1558495996,1568590759,1571182759,1
63,Bring Nilo’s Nature Loop to Life,"A fun, educational animated series where Nilo the rabbit explores nature, numbers, and colors to spark curiosity in kids everywhere.",90000.0,11.407576060361786,CAD,CA,Film & Video,Animation,Vancouver,BC,1757482064,1764269486,1767293486,0
716,Make 100 | Miniature Ceramic Cats,"Adopt a miniature hand sculpted and painted porcelain cat. A Purr-fect lil friend for your desk, in a plant pot or in your pocket!",500.0,6.2166061010848646,CAD,CA,Art,Ceramics,Montreal,QC,1712961434,1715057023,1717649023,1
1343,The Library Bards' new album: BomBARDed!,"With parodies of hits from the 80s and more, the Library Bards celebrate their fandoms and bring joy to the world through new music!!",18000.0,9.798182590890704,USD,US,Music,Comedy,Los Angeles,CA,1554838693,1556566898,1558994400,1
717,Sword & Scandal,An anthology of NSFW heroic fantasy,2500.0,7.824445930877619,USD,US,Publishing,Anthologies,New York,NY,1710350229,1715014895,1717606895,1
854,Artemis Plus: Low Power AI/ML Processing Platform & Dev Kit,"An open source wireless BLE module that is pin for pin compatible with the SparkFun Artemis, but with double the RAM and flash memory",12000.0,9.39274525863144,USD,US,Technology,DIY Electronics,Jackson,WY,1695089006,1698026777,1701154740,0
875,The Illustrated I-Ching & I-Ching Oracle,Unlocking the Wisdom of the Ancients through Beautiful Illustrations and Simple Guidance,76887.0,11.25010509650312,HKD,HK,Games,Playing Cards,Hong Kong,Hong Kong Island,1678822797,1689254057,1694438057,1
444,Offenes Fotoshooting mit Fotomodel Vanessa,"Präsentiere Produkte oder Kleidung beim offenen Produkt-Fotoshooting (19. Kalenderwoche) und erhalte professionelle, digitale Fotos",600.0,6.398594934535208,EUR,DE,Photography,People,Salzhausen,Lower Saxony,1738865518,1739563094,1743458400,0
217,The World's 1st Real-time Rendering Laser Engraver,Independent Operation | Precision & Stability | High-Speed Engraving | Large Work Area,80000.0,11.289794413577894,HKD,HK,Technology,Fabrication Tools,Edison,NJ,1751949712,1755176401,1758027601,1
576,Lymow One｜Boundary-Free Robot Mower for Any Terrain and Size,1.73 Acres Daily Coverage|All Terrain Tracks|Dual Mulching Blades|Wire-Free|RTK-VSLAM|Obstacle Avoidance|App Control|Durable,30000.0,10.308985993422082,USD,US,Technology,Robots,Portland,OR,1725547163,1728575435,1732467035,1
1004,Coliving Community Management Course Fundraising,"We train community managers: 
- build & maintain qualities communities
- increase community engagement",1337.0,7.198931240688173,USD,US,Publishing,Academic,Cluj-Napoca,Cluj,1645192914,1651246280,1654284600,1
1180,"Snack-ORAC, the first popped Black Sorghum...Ever!","Snack-ORAC, Better than Popcorn, Popped Black Sorghum with Avocado Oil & Sea Salt, Snack-ORAC Spicy Guacamole, and Brown Butter Ghee!",4000.0,8.294299608857235,USD,US,Food,Food,Portland,OR,1591213196,1594313061,1596128400,1
1734,The Sun Dancer Candle Shoppe,Our aromatic candles are available in a variety of fragrances and jar sizes.,450.0,6.111467339502679,USD,US,Crafts,Candles,Tampa,FL,1447115714,1447367747,1448663747,0
760,Koyo,A short film that finds connection through the lens...,6000.0,8.699681400989514,GBP,GB,Film & Video,Shorts,London,England,1710432191,1711365193,1714558320,1
1189,"Plataforma web y Marketplace: Anuncios, Micro-Sites & Market","Plataforma internacional de anuncios, generador web y marketing / International Classified Ads Platform, Mini Sites, and Marketing.",50000.0,10.819798284210286,EUR,ES,Technology,Web,España,Madrid,1587825351,1589195732,1594379732,0
637,LightTrack: Light That Moves With You,"Smart, Adaptive, and Energy-Efficient LED Strip Lighting For Home Comfort and Safety",2000.0,7.601402334583733,PLN,PL,Technology,DIY Electronics,Łódź,Lodz,1725375934,1725976801,1726581601,1
758,DREAMS. Artbook by GDBee Art,A sweeping compilation of works from 2021 - 2024 by artist Geneva Bowers,7800.0,8.962007209588313,USD,US,Art,Illustration,Chicago,IL,1711664654,1712073492,1714665492,1
1936,"Kero One's animated Music Video - ""In All the Wrong Places""",Together we can help create an animated visual treatment for one of the biggest songs of Kero's career!,5000.0,8.517393171418904,USD,US,Film & Video,Animation,San Francisco,CA,1344301676,1345157341,1347662941,1
1294,Playhouse (feature film) Scottish Castle Horror,A feature length horror movie from the Watts brothers,8900.0,9.093918908958932,GBP,GB,Film & Video,Horror,John o'Groats,Scotland,1564752937,1566801997,1568408400,1
624,Porcelyn’s Debut Album “SAHM: The Musical”,Celebrate Mother’s Day 2025 with the release of my collection of baby & mommy songs!,10000.0,9.210440366976515,USD,US,Music,Kids,Wausau,WI,1717361152,1725199206,1727791206,1
361,Luma,"The Earth is sacred — so is your style. I'm Annie Byers, designer of Luma: a vegan, gothic couture brand handcrafted in California.",5000.0,8.517393171418904,USD,US,Fashion,Couture,Sacramento,CA,1745613250,1745899877,1748491877,0
883,Birds! Birds! Birds! A Stationery Set,"A bird-themed stationery set with washi tape, greeting cards, prints, notepads, pins, buttons, magnets, and stickers!",200.0,5.303304908059076,USD,US,Crafts,Stationery,Portland,OR,1686103375,1688237372,1690829372,1
429,Dark Vintage Spicy Vampire Romance Illustrated Collection,Four spicy vampire romances in one decadent collection including NSFW artwork of steamy scenes from each story!,3000.0,8.006700845440367,USD,US,Publishing,Fiction,Washington,DC,1728514314,1742559641,1744374041,1
1183,"Plant-Based, Date-Sweetened Oatmilk Gelato & Sorbet","All-natural, date sweetened, gelato & sorbet that is actually GOOD FOR YOU and more nutritious than any other plant-based ice cream.",5000.0,8.517393171418904,USD,US,Food,Vegan,Arlington,VA,1583635883,1593002306,1595594306,1
