issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2014-03-01,D1, 36 months,RENT,680.0,56.0,0.0,67.6,42000.0,16.59,30.74,debt_consolidation,0.0,4500.0,Individual,159.53,Source Verified,0.0,CA,f,684.0,11485.0,12885428,16.0,5.0,0,867715.2
2015-10-01,B1, 36 months,RENT,665.0,25.0,0.0,73.6,25000.0,8.18,29.86,debt_consolidation,5.0,5000.0,Individual,157.1,Source Verified,0.0,FL,f,669.0,7070.0,61972147,6.0,0.0,1,612748.8
2015-08-01,G5, 60 months,RENT,685.0,39.0,1.0,15.2,75000.0,28.99,23.74,debt_consolidation,0.0,22675.0,Individual,719.61,Source Verified,1.0,CA,f,689.0,2317.0,59309398,15.0,1.0,0,828403.2
2016-02-01,B2, 36 months,RENT,675.0,36.0,1.0,31.9,43000.0,9.16,21.6,credit_card,2.0,3600.0,Individual,114.75,Source Verified,1.0,OH,w,679.0,4406.0,69966853,12.0,11.0,1,560304.0
2015-06-01,C5, 60 months,MORTGAGE,695.0,34.0,0.0,82.8,80000.0,14.65,17.51,credit_card,1.0,20000.0,Individual,472.14,Source Verified,0.0,OH,f,699.0,17054.0,50527358,12.0,4.0,0,397008.0
2014-11-01,B2, 36 months,RENT,685.0,19.0,0.0,70.9,80000.0,9.49,11.01,debt_consolidation,0.0,5000.0,Individual,160.15,Not Verified,0.0,OH,w,689.0,10843.0,34463674,12.0,8.0,1,420854.4
2014-08-01,A5, 36 months,RENT,690.0,15.0,0.0,52.9,40000.0,8.39,14.34,credit_card,0.0,5000.0,Individual,157.59,Not Verified,0.0,MA,f,694.0,6452.0,23925791,10.0,5.0,1,205027.2
2014-10-01,A5, 36 months,RENT,680.0,32.0,1.0,18.7,75000.0,8.39,14.29,debt_consolidation,1.0,15000.0,Individual,472.75,Source Verified,1.0,PA,f,684.0,1832.0,30034912,10.0,3.0,1,444355.2
2016-03-01,B3, 36 months,MORTGAGE,695.0,77.0,0.0,37.0,150000.0,9.75,28.39,credit_card,2.0,20000.0,Individual,643.0,Verified,0.0,MD,w,699.0,42679.0,73282585,29.0,3.0,1,804643.2
2014-04-01,D1, 60 months,RENT,720.0,31.0,0.0,59.1,58000.0,16.59,31.1,credit_card,0.0,12825.0,Individual,315.92,Verified,0.0,VA,w,724.0,25098.0,13486939,12.0,4.0,0,520646.4
2015-12-01,C3, 36 months,MORTGAGE,705.0,23.0,0.0,65.9,120000.0,13.18,15.85,debt_consolidation,1.0,35000.0,Individual,1182.33,Source Verified,0.0,OK,w,709.0,14092.0,65935071,8.0,1.0,1,331344.0
2015-11-01,A5, 36 months,RENT,690.0,17.0,0.0,78.3,110000.0,7.89,4.03,other,1.0,3000.0,Individual,93.86,Verified,0.0,NJ,w,694.0,6184.0,65170442,8.0,0.0,1,399859.2
2016-04-01,C5, 36 months,MORTGAGE,660.0,19.0,0.0,70.3,70000.0,15.31,19.15,debt_consolidation,1.0,8000.0,Individual,278.54,Source Verified,0.0,MT,w,664.0,7665.0,74854372,9.0,4.0,1,526003.2
2014-10-01,A2, 36 months,MORTGAGE,760.0,18.0,0.0,13.2,90000.0,6.49,6.07,credit_card,1.0,8000.0,Individual,245.16,Not Verified,0.0,CA,w,764.0,5928.0,29293871,10.0,2.0,1,252460.8
2015-07-01,C3, 36 months,RENT,700.0,9.0,0.0,74.4,65000.0,13.33,21.6,debt_consolidation,0.0,20000.0,Individual,677.07,Source Verified,0.0,CO,f,704.0,10124.0,54909152,8.0,6.0,1,173404.8
2016-02-01,D1, 36 months,RENT,660.0,21.0,1.0,73.6,100000.0,16.29,43.47,debt_consolidation,0.0,20000.0,Individual,706.01,Verified,0.0,NY,f,664.0,21424.0,70921375,11.0,11.0,1,486518.4
2015-01-01,C3, 60 months,MORTGAGE,760.0,12.0,0.0,7.0,90000.0,13.66,0.84,small_business,1.0,24000.0,Individual,554.22,Source Verified,0.0,GA,f,764.0,2111.0,38361445,5.0,0.0,1,518140.8
2014-09-01,C1, 36 months,RENT,670.0,25.0,0.0,94.5,68000.0,12.99,11.55,medical,0.0,14000.0,Individual,471.65,Source Verified,0.0,DC,f,674.0,2836.0,24835434,10.0,0.0,1,310262.4
2016-03-01,C5, 60 months,MORTGAGE,660.0,42.0,0.0,55.6,140000.0,15.31,12.78,debt_consolidation,3.0,20000.0,Individual,479.06,Verified,0.0,AL,w,664.0,17807.0,73511180,21.0,0.0,0,531273.6
2014-10-01,E3, 60 months,MORTGAGE,695.0,36.0,0.0,88.0,135000.0,20.2,34.42,debt_consolidation,2.0,12000.0,Individual,319.27,Verified,0.0,MD,w,699.0,137448.0,29684724,21.0,11.0,1,828403.2
2015-05-01,C1, 36 months,MORTGAGE,695.0,5.0,0.0,89.4,53000.0,12.29,5.19,car,0.0,10000.0,Individual,333.53,Verified,0.0,CT,f,699.0,8937.0,49116240,4.0,11.0,1,249782.4
2016-03-01,B3, 36 months,RENT,685.0,13.0,0.0,35.3,50000.0,9.75,11.52,credit_card,0.0,5000.0,Individual,160.75,Source Verified,0.0,FL,w,689.0,1838.0,74674409,12.0,3.0,0,139363.2
2015-11-01,B5, 60 months,MORTGAGE,795.0,26.0,0.0,2.2,105000.0,11.49,25.07,credit_card,1.0,35000.0,Individual,769.57,Source Verified,0.0,WI,w,799.0,1035.0,63419231,21.0,3.0,0,452390.4
2015-01-01,D1, 60 months,MORTGAGE,700.0,58.0,0.0,43.0,153000.0,15.59,18.51,debt_consolidation,3.0,12000.0,Individual,289.21,Source Verified,0.0,UT,w,704.0,27578.0,39662677,27.0,9.0,1,704764.8
2015-02-01,A3, 36 months,RENT,675.0,21.0,0.0,55.3,146000.0,6.99,6.57,debt_consolidation,1.0,9600.0,Individual,296.38,Not Verified,0.0,OH,f,679.0,11890.0,40431771,8.0,1.0,1,528768.0
2015-03-01,D2, 36 months,MORTGAGE,660.0,12.0,0.0,99.8,35000.0,16.55,8.92,debt_consolidation,1.0,10500.0,Individual,372.01,Not Verified,0.0,TN,f,664.0,11576.0,42363404,4.0,11.0,0,717811.2
2015-12-01,E1, 36 months,RENT,685.0,15.0,0.0,54.2,62000.0,18.2,15.76,debt_consolidation,0.0,25825.0,Individual,936.23,Source Verified,0.0,IL,w,689.0,10072.0,65934203,9.0,9.0,1,357609.6
2014-08-01,F1, 60 months,RENT,665.0,36.0,0.0,71.3,120000.0,23.43,9.45,debt_consolidation,7.0,35000.0,Individual,995.34,Source Verified,0.0,OK,f,669.0,11971.0,23283006,17.0,8.0,0,578534.4
2015-05-01,A1, 36 months,MORTGAGE,840.0,40.0,0.0,4.5,45000.0,5.32,24.04,debt_consolidation,1.0,6000.0,Individual,180.69,Verified,0.0,NY,f,844.0,2020.0,49247824,15.0,0.0,1,1049068.8
2016-05-01,D3, 36 months,RENT,685.0,18.0,0.0,23.4,20789.0,18.25,11.43,vacation,0.0,6000.0,Individual,217.67,Source Verified,0.0,MN,f,689.0,3094.0,79071785,11.0,3.0,1,173491.2
2014-09-01,B5, 36 months,RENT,665.0,31.0,1.0,47.6,48000.0,12.49,20.55,debt_consolidation,4.0,15000.0,Individual,501.74,Verified,1.0,CA,w,669.0,12126.0,27410168,13.0,0.0,0,402364.8
2015-10-01,B3, 36 months,RENT,670.0,12.0,1.0,10.9,34000.0,9.99,15.46,debt_consolidation,0.0,8000.0,Individual,258.1,Source Verified,0.0,IN,w,674.0,533.0,63454391,6.0,8.0,1,423446.4
2015-04-01,A2, 36 months,MORTGAGE,695.0,55.0,0.0,61.9,165000.0,6.39,18.6,debt_consolidation,3.0,5000.0,Individual,153.0,Not Verified,0.0,IN,w,699.0,24958.0,44836270,16.0,1.0,1,733622.4
2014-07-01,C5, 36 months,RENT,670.0,10.0,0.0,58.0,57000.0,14.99,20.44,debt_consolidation,0.0,4400.0,Individual,152.51,Not Verified,0.0,TX,f,674.0,7536.0,20178138,6.0,4.0,1,102556.8
2014-04-01,A5, 36 months,MORTGAGE,710.0,19.0,0.0,78.6,93000.0,8.9,30.0,debt_consolidation,1.0,20000.0,Individual,635.07,Verified,0.0,GA,w,714.0,14925.0,14558512,9.0,2.0,1,315532.8
2015-08-01,A5, 36 months,RENT,690.0,56.0,0.0,39.9,149000.0,7.89,21.73,debt_consolidation,0.0,28800.0,Individual,901.03,Verified,0.0,CA,f,694.0,22923.0,57195975,39.0,5.0,1,310262.4
2014-02-01,D3, 60 months,MORTGAGE,675.0,40.0,0.0,90.5,125000.0,18.25,10.33,debt_consolidation,2.0,24000.0,Individual,612.72,Verified,0.0,NY,f,679.0,19739.0,10737312,19.0,11.0,1,520819.2
2014-11-01,A4, 36 months,MORTGAGE,715.0,15.0,0.0,62.4,63000.0,7.49,5.67,credit_card,3.0,20000.0,Individual,622.04,Source Verified,0.0,AZ,w,719.0,10917.0,33581652,6.0,5.0,1,1251936.0
2015-12-01,E3, 60 months,RENT,660.0,8.0,0.0,95.6,63000.0,18.99,7.5,debt_consolidation,0.0,11200.0,Individual,290.48,Source Verified,0.0,PA,w,664.0,11092.0,66584963,5.0,2.0,0,318124.8
2014-11-01,B4, 36 months,MORTGAGE,710.0,27.0,0.0,37.7,65000.0,11.67,11.3,credit_card,0.0,6000.0,Individual,198.35,Not Verified,0.0,MI,w,714.0,6408.0,33301795,12.0,3.0,1,170985.6
2014-09-01,C3, 36 months,RENT,660.0,23.0,1.0,81.0,75000.0,13.98,19.89,debt_consolidation,2.0,10000.0,Individual,341.68,Source Verified,0.0,FL,w,664.0,7066.0,26409087,14.0,6.0,1,415584.0
2015-12-01,E2, 36 months,RENT,700.0,7.0,0.0,58.3,145000.0,18.49,3.54,other,0.0,12050.0,Individual,438.61,Verified,0.0,CA,w,704.0,5593.0,66475956,7.0,6.0,0,512784.0
2015-02-01,C1, 36 months,OWN,690.0,32.0,0.0,47.2,95000.0,12.29,16.89,debt_consolidation,0.0,30000.0,Individual,1000.59,Source Verified,0.0,GA,f,694.0,17417.0,40471840,13.0,4.0,1,523497.6
2016-01-01,A1, 36 months,MORTGAGE,725.0,15.0,0.0,32.7,49500.0,5.32,13.21,debt_consolidation,2.0,12500.0,Individual,376.44,Source Verified,0.0,KS,w,729.0,11640.0,68755354,8.0,11.0,1,925689.6
2014-03-01,F4, 60 months,RENT,660.0,16.0,0.0,94.8,35000.0,24.99,22.5,debt_consolidation,0.0,10425.0,Individual,305.93,Source Verified,0.0,PA,w,664.0,5975.0,11377787,8.0,8.0,0,502243.2
2016-03-01,B5, 36 months,MORTGAGE,710.0,20.0,2.0,41.4,67500.0,11.47,15.87,debt_consolidation,1.0,12000.0,Individual,395.55,Verified,0.0,ID,w,714.0,12009.0,73451385,13.0,4.0,1,617932.8
2014-10-01,B4, 36 months,MORTGAGE,715.0,25.0,0.0,80.0,155000.0,11.67,6.75,debt_consolidation,13.0,24000.0,Individual,793.37,Verified,0.0,GA,f,719.0,106591.0,30575836,9.0,11.0,1,533779.2
2016-05-01,E2, 36 months,RENT,705.0,20.0,0.0,64.5,62872.0,22.35,32.26,moving,0.0,20000.0,Individual,767.44,Verified,0.0,GA,w,709.0,21941.0,80750857,11.0,11.0,0,510192.0
2015-12-01,C1, 36 months,RENT,675.0,14.0,0.0,73.9,111000.0,11.99,14.09,debt_consolidation,0.0,7500.0,Individual,249.08,Source Verified,0.0,CA,w,679.0,14995.0,68049114,9.0,2.0,0,457574.4
2014-09-01,B4, 36 months,MORTGAGE,660.0,24.0,0.0,72.6,43000.0,11.67,26.9,debt_consolidation,3.0,10500.0,Individual,347.1,Not Verified,0.0,CT,f,664.0,10310.0,26589236,12.0,11.0,1,644371.2
2014-01-01,A3, 36 months,MORTGAGE,725.0,20.0,0.0,78.4,91000.0,7.62,16.85,credit_card,8.0,19000.0,Individual,592.07,Source Verified,0.0,MO,f,729.0,27589.0,10080116,7.0,11.0,1,633830.4
2015-08-01,B4, 60 months,MORTGAGE,750.0,26.0,0.0,41.8,100000.0,10.99,11.57,debt_consolidation,6.0,16500.0,Individual,358.67,Not Verified,0.0,CO,w,754.0,13505.0,57743634,7.0,9.0,1,431222.4
2015-05-01,B3, 36 months,MORTGAGE,690.0,23.0,0.0,68.0,40000.0,9.99,36.66,credit_card,2.0,3000.0,Individual,96.79,Not Verified,0.0,NY,f,694.0,18031.0,48172007,11.0,8.0,1,583632.0
2014-06-01,D1, 36 months,RENT,710.0,23.0,0.0,31.3,80000.0,15.61,21.68,house,1.0,15000.0,Individual,524.48,Not Verified,0.0,TN,w,714.0,10030.0,18654870,13.0,1.0,1,283996.8
2016-06-01,A4, 36 months,MORTGAGE,710.0,30.0,0.0,56.4,80000.0,7.39,25.04,home_improvement,2.0,15000.0,Individual,465.84,Not Verified,0.0,CT,w,714.0,63648.0,81423563,11.0,0.0,1,691718.4
2014-07-01,C4, 60 months,OWN,725.0,18.0,0.0,93.8,135000.0,14.49,23.27,other,1.0,10400.0,Individual,244.64,Not Verified,0.0,NV,f,729.0,106132.0,22471734,13.0,3.0,1,925689.6
2015-09-01,C3, 36 months,RENT,675.0,15.0,0.0,60.2,35000.0,13.33,18.79,debt_consolidation,0.0,12000.0,Individual,406.24,Verified,0.0,NY,w,679.0,5781.0,60005535,7.0,4.0,1,344476.8
2014-12-01,C3, 36 months,RENT,775.0,10.0,0.0,27.2,56000.0,13.66,21.22,other,0.0,10000.0,Individual,340.13,Verified,0.0,NJ,f,779.0,1360.0,36510584,7.0,2.0,1,938908.8
2014-05-01,B3, 36 months,RENT,675.0,8.0,0.0,64.2,75000.0,10.99,4.22,credit_card,0.0,9000.0,Individual,294.61,Not Verified,0.0,IL,w,679.0,10458.0,16442428,6.0,0.0,1,173404.8
2016-02-01,B3, 36 months,MORTGAGE,675.0,27.0,1.0,37.8,38000.0,9.75,20.59,debt_consolidation,1.0,7500.0,Individual,241.13,Verified,1.0,GA,w,679.0,5715.0,70723277,11.0,11.0,1,305164.8
2014-07-01,A3, 36 months,RENT,710.0,30.0,0.0,62.7,55000.0,7.12,20.1,credit_card,0.0,21100.0,Individual,652.67,Source Verified,0.0,OH,f,714.0,16246.0,20791752,7.0,3.0,1,368064.0
2015-04-01,A5, 36 months,MORTGAGE,680.0,31.0,0.0,41.0,115000.0,7.89,9.72,debt_consolidation,5.0,15000.0,Individual,469.29,Source Verified,0.0,WI,w,684.0,15428.0,44140712,21.0,7.0,1,328579.2
2014-03-01,D4, 60 months,MORTGAGE,690.0,31.0,0.0,51.9,100000.0,18.92,16.1,debt_consolidation,5.0,35000.0,Individual,906.38,Source Verified,0.0,IN,f,694.0,25306.0,12966569,12.0,11.0,1,946684.8
2016-04-01,C1, 36 months,MORTGAGE,680.0,36.0,1.0,26.1,80000.0,11.99,14.26,debt_consolidation,1.0,7500.0,Individual,249.08,Verified,1.0,FL,w,684.0,6759.0,78360123,14.0,11.0,1,1033603.2
2015-01-01,A1, 36 months,MORTGAGE,750.0,22.0,1.0,14.4,108000.0,6.03,15.14,debt_consolidation,0.0,6000.0,Individual,182.62,Source Verified,0.0,WV,w,754.0,10282.0,39599524,12.0,11.0,1,938908.8
2015-12-01,C2, 36 months,RENT,660.0,10.0,0.0,62.9,58000.0,12.59,6.99,debt_consolidation,0.0,8000.0,Individual,267.98,Source Verified,0.0,WA,f,664.0,6230.0,66614665,8.0,11.0,1,126230.4
2015-12-01,B5, 36 months,OWN,700.0,16.0,0.0,36.2,24000.0,11.49,27.65,credit_card,0.0,6350.0,Individual,209.37,Verified,0.0,NV,f,704.0,10721.0,65781558,10.0,0.0,1,641692.8
2015-11-01,A1, 36 months,MORTGAGE,685.0,17.0,0.0,24.3,102000.0,5.32,9.45,home_improvement,2.0,20000.0,Individual,602.3,Source Verified,0.0,MA,w,689.0,6225.0,63600588,6.0,9.0,1,412905.6
2014-05-01,E3, 36 months,RENT,665.0,10.0,0.0,92.4,26000.0,20.2,17.69,other,0.0,4000.0,Individual,149.07,Not Verified,0.0,NY,f,669.0,6748.0,17723014,4.0,8.0,1,257731.2
2015-11-01,B3, 36 months,MORTGAGE,735.0,25.0,0.0,35.6,37440.0,9.99,23.37,debt_consolidation,3.0,17200.0,Individual,554.92,Not Verified,0.0,NC,w,739.0,16859.0,65691341,11.0,6.0,1,694224.0
2015-10-01,D3, 36 months,RENT,680.0,16.0,0.0,46.0,30000.0,16.99,31.24,debt_consolidation,0.0,6000.0,Individual,213.89,Source Verified,0.0,GA,w,684.0,3083.0,62389831,8.0,1.0,1,239328.0
2014-11-01,D5, 36 months,OWN,690.0,12.0,0.0,47.0,55000.0,17.86,21.91,debt_consolidation,0.0,11375.0,Individual,410.44,Source Verified,0.0,WV,f,694.0,13362.0,34231808,9.0,11.0,0,305164.8
2015-10-01,C4, 36 months,RENT,660.0,9.0,0.0,49.1,50003.0,13.99,11.5,other,0.0,7500.0,Individual,256.3,Source Verified,0.0,MS,w,664.0,1374.0,62744760,5.0,0.0,1,194572.8
2015-10-01,G1, 60 months,MORTGAGE,660.0,10.0,0.0,70.2,35000.0,26.77,24.42,debt_consolidation,1.0,11750.0,Individual,357.18,Source Verified,0.0,MI,f,664.0,6321.0,61428920,8.0,1.0,0,244512.0
2015-05-01,C4, 60 months,MORTGAGE,705.0,51.0,0.0,69.1,150000.0,13.99,13.56,home_improvement,8.0,16000.0,Individual,372.21,Not Verified,0.0,CO,w,709.0,25168.0,46673938,24.0,2.0,1,523238.4
2014-03-01,C2, 36 months,MORTGAGE,665.0,16.0,0.0,47.0,53500.0,14.16,19.81,debt_consolidation,1.0,10000.0,Individual,342.56,Not Verified,0.0,TX,f,669.0,9754.0,12596732,12.0,1.0,1,452217.6
2014-11-01,B5, 36 months,MORTGAGE,670.0,27.0,0.0,76.9,48000.0,12.49,34.88,home_improvement,5.0,4800.0,Individual,160.56,Verified,0.0,VA,f,674.0,22231.0,33381378,14.0,11.0,1,610243.2
2015-11-01,B5, 60 months,MORTGAGE,670.0,50.0,0.0,22.4,64000.0,11.49,17.16,credit_card,5.0,12000.0,Individual,263.86,Not Verified,0.0,FL,w,674.0,11936.0,63556719,19.0,3.0,1,770601.6
2015-10-01,B1, 36 months,OWN,740.0,17.0,0.0,12.4,22000.0,8.18,25.26,debt_consolidation,0.0,5000.0,Individual,157.1,Not Verified,0.0,NC,w,744.0,2426.0,61481244,10.0,8.0,0,504921.6
2016-03-01,D4, 36 months,OWN,660.0,48.0,0.0,56.3,94000.0,18.99,36.05,debt_consolidation,2.0,35000.0,Individual,1282.79,Source Verified,0.0,WA,f,664.0,22396.0,72625410,18.0,11.0,1,752112.0
2015-03-01,B1, 36 months,MORTGAGE,670.0,19.0,0.0,79.7,92000.0,8.18,14.39,debt_consolidation,1.0,27000.0,Individual,848.33,Source Verified,0.0,CA,f,674.0,40316.0,42424319,12.0,8.0,1,538876.8
2016-04-01,C2, 36 months,MORTGAGE,725.0,7.0,0.0,48.8,125000.0,12.99,10.16,debt_consolidation,1.0,20000.0,Individual,673.79,Not Verified,0.0,TX,w,729.0,7083.0,76281286,6.0,5.0,1,139363.2
2015-07-01,E4, 36 months,MORTGAGE,660.0,11.0,1.0,56.2,40000.0,19.99,28.47,home_improvement,2.0,15125.0,Individual,562.03,Source Verified,1.0,FL,f,664.0,6576.0,55128275,8.0,1.0,0,134092.8
2014-01-01,B5, 36 months,MORTGAGE,690.0,16.0,5.0,55.2,650000.0,13.53,1.81,moving,2.0,16000.0,Individual,543.2,Source Verified,1.0,MI,w,694.0,7453.0,10546061,8.0,11.0,1,1428019.2
2014-07-01,B4, 36 months,MORTGAGE,665.0,19.0,0.0,80.9,45595.0,11.67,25.74,debt_consolidation,3.0,10000.0,Individual,330.57,Not Verified,0.0,IL,f,669.0,10756.0,21159488,9.0,9.0,1,373334.4
2014-12-01,A3, 36 months,MORTGAGE,740.0,21.0,0.0,66.4,60008.0,6.99,24.95,debt_consolidation,1.0,12100.0,Individual,373.56,Not Verified,0.0,NY,f,744.0,9367.0,36371085,10.0,11.0,1,512784.0
2014-03-01,B1, 36 months,MORTGAGE,690.0,51.0,0.0,53.1,125000.0,9.67,23.27,credit_card,2.0,7200.0,Individual,231.21,Source Verified,0.0,NJ,f,694.0,38900.0,12266988,25.0,11.0,1,733622.4
2014-07-01,C4, 60 months,MORTGAGE,735.0,16.0,0.0,35.0,50000.0,14.49,15.67,debt_consolidation,3.0,18000.0,Individual,423.42,Source Verified,0.0,MD,f,739.0,12905.0,20758846,11.0,2.0,1,625795.2
2014-12-01,B4, 36 months,RENT,665.0,41.0,0.0,55.0,200000.0,11.44,12.85,debt_consolidation,2.0,15000.0,Individual,494.22,Verified,0.0,FL,f,669.0,24289.0,37127652,21.0,11.0,1,731116.8
2015-01-01,B1, 60 months,MORTGAGE,670.0,63.0,0.0,55.1,80000.0,8.67,15.95,credit_card,1.0,20000.0,Individual,411.98,Source Verified,0.0,IN,f,674.0,19301.0,38495073,20.0,7.0,1,389232.0
2015-02-01,C2, 60 months,OWN,680.0,14.0,0.0,66.7,145000.0,12.69,16.76,credit_card,2.0,35000.0,Individual,790.82,Verified,0.0,TX,w,684.0,38351.0,40940472,8.0,11.0,1,547084.8
2015-06-01,D5, 36 months,MORTGAGE,670.0,15.0,1.0,0.0,72000.0,17.86,5.98,vacation,2.0,6000.0,Individual,216.5,Source Verified,1.0,CA,f,674.0,0.0,50163423,4.0,4.0,1,415497.6
2014-10-01,C2, 60 months,RENT,670.0,42.0,1.0,48.8,49478.0,13.35,33.64,credit_card,0.0,13875.0,Individual,318.2,Source Verified,1.0,CA,w,674.0,9953.0,32599676,13.0,11.0,0,1096588.8
2016-03-01,E2, 36 months,RENT,670.0,12.0,0.0,23.5,42000.0,20.75,28.29,debt_consolidation,0.0,5000.0,Individual,187.74,Source Verified,0.0,WA,w,674.0,1105.0,74491703,6.0,3.0,0,512784.0
2015-12-01,B1, 36 months,MORTGAGE,670.0,56.0,0.0,71.3,65000.0,8.38,19.22,debt_consolidation,1.0,20000.0,Individual,630.24,Source Verified,0.0,CA,w,674.0,18189.0,65656564,26.0,3.0,1,433987.2
2014-11-01,B3, 36 months,RENT,680.0,26.0,0.0,49.5,48000.0,10.99,26.2,credit_card,1.0,20000.0,Individual,654.68,Source Verified,0.0,CA,w,684.0,8164.0,33410766,6.0,1.0,1,557625.6
2015-10-01,E2, 60 months,MORTGAGE,670.0,38.0,2.0,61.9,47881.16,18.55,35.36,debt_consolidation,4.0,23925.0,Individual,614.72,Source Verified,0.0,SC,w,674.0,16768.0,63287372,19.0,11.0,1,486518.4
2015-11-01,E2, 36 months,MORTGAGE,660.0,9.0,0.0,70.5,30000.0,18.49,8.16,medical,2.0,5000.0,Individual,182.0,Verified,0.0,IL,w,664.0,2889.0,65875519,5.0,6.0,0,215568.0
2014-01-01,D3, 60 months,MORTGAGE,685.0,29.0,0.0,58.0,52000.0,18.25,15.88,debt_consolidation,6.0,12000.0,Individual,306.36,Source Verified,0.0,OH,f,689.0,4521.0,10072675,7.0,11.0,1,394588.8
2016-03-01,D2, 36 months,RENT,660.0,32.0,0.0,67.8,61000.0,17.27,29.14,debt_consolidation,0.0,19000.0,Individual,679.96,Verified,0.0,VA,f,664.0,18912.0,74716613,14.0,11.0,0,625881.6
2015-12-01,B5, 36 months,RENT,670.0,22.0,0.0,76.7,112970.0,11.22,7.18,debt_consolidation,4.0,4000.0,Individual,131.38,Source Verified,0.0,IL,w,674.0,14272.0,67398400,9.0,11.0,1,767923.2
2016-01-01,A5, 36 months,OWN,680.0,19.0,0.0,34.8,39000.0,7.91,33.38,credit_card,0.0,6000.0,Individual,187.77,Source Verified,0.0,TX,w,684.0,7447.0,69346237,10.0,3.0,1,249782.4
2015-04-01,D2, 60 months,MORTGAGE,665.0,37.0,0.0,71.2,45200.0,16.55,15.61,debt_consolidation,2.0,15000.0,Individual,369.17,Not Verified,0.0,TX,f,669.0,14741.0,43947417,17.0,3.0,0,1049155.2
2014-04-01,D5, 36 months,RENT,660.0,14.0,2.0,51.7,40000.0,19.47,15.21,other,0.0,8000.0,Individual,295.16,Source Verified,2.0,OR,w,664.0,3105.0,12469490,5.0,4.0,1,381369.6
2015-10-01,B3, 60 months,MORTGAGE,705.0,28.0,0.0,76.3,108000.0,9.99,30.98,home_improvement,2.0,15000.0,Individual,318.64,Not Verified,0.0,TX,w,709.0,25119.0,61309461,12.0,11.0,1,851990.4
2015-05-01,A5, 36 months,MORTGAGE,750.0,10.0,0.0,93.3,120000.0,7.89,3.22,debt_consolidation,3.0,15000.0,Individual,469.29,Not Verified,0.0,IL,w,754.0,14930.0,50647190,4.0,11.0,1,883612.8
2015-10-01,A5, 36 months,RENT,685.0,29.0,0.0,88.1,69000.0,7.89,18.47,debt_consolidation,2.0,12000.0,Individual,375.43,Source Verified,0.0,CO,w,689.0,12426.0,62145600,9.0,2.0,1,536457.6
2014-07-01,B1, 36 months,RENT,670.0,17.0,0.0,39.6,84000.0,9.17,14.79,credit_card,1.0,15000.0,Individual,478.19,Source Verified,0.0,NY,f,674.0,9028.0,22572414,8.0,11.0,1,460166.4
2015-01-01,A1, 36 months,MORTGAGE,740.0,10.0,0.0,27.6,50000.0,6.03,11.67,debt_consolidation,2.0,10000.0,Individual,304.36,Not Verified,0.0,CA,f,744.0,11213.0,38594943,6.0,0.0,1,473385.6
2015-03-01,B2, 36 months,RENT,675.0,6.0,0.0,39.2,19876.0,9.17,28.68,credit_card,0.0,5200.0,Individual,165.78,Not Verified,0.0,CA,f,679.0,2747.0,42353754,5.0,2.0,1,107740.8
2015-01-01,C1, 36 months,OWN,730.0,8.0,0.0,37.3,38000.0,12.39,30.61,debt_consolidation,0.0,9400.0,Individual,313.97,Source Verified,0.0,PA,w,734.0,7277.0,39460146,8.0,3.0,1,541728.0
2015-06-01,B3, 36 months,MORTGAGE,685.0,41.0,0.0,71.3,72000.0,9.99,24.15,debt_consolidation,6.0,20000.0,Individual,645.25,Source Verified,0.0,WI,f,689.0,14542.0,51880138,13.0,11.0,1,415497.6
2016-01-01,C4, 36 months,RENT,670.0,12.0,0.0,43.8,43680.0,13.99,17.34,home_improvement,0.0,12600.0,Individual,430.58,Verified,0.0,CT,w,674.0,2059.0,68398871,8.0,1.0,1,276220.8
2015-07-01,A4, 36 months,MORTGAGE,720.0,19.0,0.0,11.3,90000.0,7.26,7.11,home_improvement,1.0,10000.0,Individual,309.97,Not Verified,0.0,TX,w,724.0,3004.0,55150884,8.0,5.0,1,402278.4
2015-07-01,C4, 60 months,MORTGAGE,665.0,41.0,1.0,20.0,70000.0,13.99,14.34,home_improvement,6.0,10500.0,Individual,244.27,Not Verified,0.0,OH,w,669.0,11786.0,56080469,16.0,11.0,1,549417.6
2015-10-01,C3, 60 months,MORTGAGE,665.0,28.0,1.0,16.9,50000.0,13.33,17.23,home_improvement,2.0,10000.0,Individual,229.23,Not Verified,1.0,TX,f,669.0,2260.0,61409811,8.0,2.0,1,428716.8
2015-01-01,D2, 36 months,OWN,665.0,58.0,0.0,69.9,35270.0,15.99,26.34,debt_consolidation,0.0,15550.0,Individual,546.62,Not Verified,0.0,MS,f,669.0,19595.0,37257754,42.0,0.0,1,457660.8
2014-09-01,C4, 60 months,RENT,675.0,53.0,0.0,43.3,45000.0,14.49,31.61,debt_consolidation,0.0,18000.0,Individual,423.42,Source Verified,0.0,NY,w,679.0,14475.0,24775254,19.0,4.0,0,578620.8
2016-01-01,C2, 60 months,MORTGAGE,660.0,39.0,1.0,36.6,78000.0,12.88,11.42,debt_consolidation,1.0,15000.0,Individual,340.38,Not Verified,1.0,FL,w,664.0,16070.0,69614141,25.0,7.0,1,447033.6
